,日期,平均气温,最高气温,最低气温,降雨量,气压,风向,风速,预测出发延迟,预测到达延迟
0,2022-07-07,31.04135864135846,35.26963036963013,26.85554445554457,0.0,1006.9455544455548,79.03796203796203,9.383616383616385,30.983177185058594,30.952913284301758
1,2022-07-08,31.6482517482514,36.02327672327676,27.27782217782219,0.0,1008.6879120879172,120.51348651348653,9.0989010989011,31.590070724487305,31.55980682373047
2,2022-07-09,31.675524475524163,36.10169830169816,27.263636363636355,0.0,1008.6442557442556,121.53546453546454,9.37962037962038,31.617341995239258,31.587078094482422
3,2022-07-10,30.955144855145008,35.36203796203756,26.61958041958034,0.0,1005.4813186813196,56.63036963036963,10.084915084915083,30.896963119506836,30.86669921875
4,2022-07-11,30.73726273726289,35.10499500499444,26.45294705294704,0.0,1004.8848151848094,41.1938061938062,9.913086913086913,30.679080963134766,30.64881706237793
5,2022-07-12,30.897702297702157,34.998801198801104,26.822877122877287,0.0,1006.950449550458,75.90409590409591,9.473526473526473,30.839521408081055,30.80925750732422
6,2022-07-13,31.007392607392365,35.1179820179819,26.900000000000095,0.0,1007.2954045954124,80.20779220779221,9.46953046953047,30.94921112060547,30.918947219848633
