,日期,平均气温,最高气温,最低气温,降雨量,气压,风向,风速,预测出发延迟,预测到达延迟
0,2022-07-07,25.093506493506823,27.523876123876,22.682317682317574,11.28684951412223,1007.5061938062051,142.46953046953047,10.816183816183816,25.035324096679688,25.00506019592285
1,2022-07-08,26.314385614385856,29.2903096903099,23.359240759240524,2.652747252747253,1008.4853146853228,137.9030969030969,11.041958041958042,26.25620460510254,26.225940704345703
2,2022-07-09,24.62567432567425,27.80849150849129,21.45334665334636,0.5815003178639593,1006.0242757242712,157.74225774225775,9.855144855144855,24.567493438720703,24.537229537963867
3,2022-07-10,24.784015984015827,28.141958041957928,21.44965034965006,1.5955589864680668,1005.8024975024882,154.1818181818182,9.972027972027972,24.725833892822266,24.69556999206543
4,2022-07-11,25.309390609390928,27.78681318681318,22.834465534465288,6.021578421578435,1008.6034965035076,137.5184815184815,11.270729270729271,25.251209259033203,25.220945358276367
5,2022-07-12,25.111588411588745,27.568031968031868,22.65924075924057,9.170157115611667,1007.8398601398708,139.33166833166834,11.162837162837162,25.05340576171875,25.023141860961914
6,2022-07-13,25.142457542457915,27.57212787212768,22.752147852147797,13.162655526291868,1007.3074925075036,142.21278721278722,10.363636363636363,25.08427619934082,25.054012298583984
