Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp
14/04/2015,12.8,21.4,4.2,0.0,1015.0,188,6
13/04/2015,11.6,18.4,4.8,0.0,1024.0,352,9
12/04/2015,16.9,23.8,10.1,0.0,1023.9,302,9
11/04/2015,15.6,23.6,7.6,0.0,1021.6,338,3
10/04/2015,12.3,19.7,5.0,0.0,1023.1,286,2
09/04/2015,9.3,15.0,3.7,0.0,1023.2,216,4
08/04/2015,8.0,13.0,2.9,0.0,1025.8,160,2
07/04/2015,9.2,11.0,7.5,2.2,1029.5,28,14
06/04/2015,11.8,12.5,11.1,12.9,1022.2,25,16
05/04/2015,11.8,12.2,11.3,31.9,1015.9,357,9
04/04/2015,12.5,13.5,11.5,27.3,1010.4,15,9
03/04/2015,14.9,17.6,12.2,36.7,1005.2,37,9
02/04/2015,12.7,15.0,10.3,5.0,1003.0,8,6
01/04/2015,23.5,27.9,19.1,18.7,1002.2,26,10

28/05/2015,24.9,29.4,20.4,5.2,1002.2,36,6
27/05/2015,22.8,24.2,21.4,0.0,1004.0,352,5
26/05/2015,23.6,26.6,20.7,0.3,1006.5,26,5
25/05/2015,24.6,27.7,21.6,17.6,1008.2,69,4
24/05/2015,22.5,28.9,16.1,0.0,1007.6,200,4
23/05/2015,20.8,23.0,18.6,,1008.9,316,3
22/05/2015,23.1,27.9,18.3,,1010.3,353,8
21/05/2015,22.9,28.9,16.8,0.0,1011.9,45,7
20/05/2015,26.0,30.2,21.8,0.0,1011.9,29,13
19/05/2015,24.9,30.5,19.4,0.0,1006.3,321,3
18/05/2015,24.9,28.2,21.7,,1004.9,286,3
17/05/2015,23.6,27.4,19.9,1.5,1004.7,118,5
16/05/2015,24.1,28.8,19.5,0.0,1009.8,87,7
15/05/2015,23.6,25.9,21.4,1.0,1009.8,17,10
14/05/2015,25.6,28.7,22.5,59.6,1005.7,109,6
13/05/2015,23.6,29.2,18.0,0.0,1005.0,182,13
12/05/2015,19.9,25.9,14.0,0.0,1010.8,187,9
11/05/2015,17.2,21.1,13.3,0.9,1015.5,252,7
10/05/2015,22.9,28.8,17.1,1.7,1009.6,124,11
09/05/2015,20.8,27.0,14.5,0.0,1010.3,124,4
08/05/2015,21.1,24.1,18.2,2.3,1008.3,351,5
07/05/2015,23.8,29.3,18.2,13.9,1008.8,129,9
06/05/2015,23.1,28.1,18.0,0.0,1008.5,197,5
05/05/2015,19.5,24.8,14.2,0.1,1008.6,216,2
04/05/2015,21.9,25.4,18.4,0.0,1014.2,345,6
03/05/2015,20.6,26.5,14.7,0.0,1012.7,11,4
02/05/2015,20.0,22.1,17.9,0.0,1010.5,342,7
01/05/2015,22.6,24.9,20.4,45.4,1005.1,59,11

28/06/2015,28.2,32.4,24.1,0.0,1003.3,40,3
27/06/2015,30.6,35.1,26.2,0.0,1002.1,360,11
26/06/2015,28.1,32.9,23.3,0.0,999.5,156,5
25/06/2015,28.8,33.5,24.0,1.1,1000.5,328,6
24/06/2015,29.6,33.9,25.2,0.0,1001.0,198,5
23/06/2015,28.3,32.7,23.9,31.7,1003.5,115,6
22/06/2015,24.9,28.8,21.1,0.0,1005.4,142,5
21/06/2015,22.4,24.3,20.6,15.9,1007.0,31,6
20/06/2015,25.5,30.7,20.3,9.6,1008.2,27,10
19/06/2015,25.1,29.9,20.2,0.0,1006.9,180,3
18/06/2015,25.8,30.6,20.9,0.0,1005.9,108,5
17/06/2015,22.1,22.9,21.4,13.3,1002.9,326,5
16/06/2015,26.1,29.6,22.6,17.3,1001.9,329,5
15/06/2015,25.9,28.3,23.4,0.8,1005.7,346,6
14/06/2015,27.4,29.8,24.9,1.7,1006.1,114,6
13/06/2015,27.6,31.3,23.8,0.8,1004.8,259,3
12/06/2015,25.5,32.8,18.2,0.0,1005.5,193,5
11/06/2015,27.9,33.1,22.6,0.0,1007.2,256,6
10/06/2015,25.4,29.8,21.0,0.0,1004.1,196,7
09/06/2015,23.9,27.6,20.3,0.0,1004.2,217,5
08/06/2015,23.0,26.8,19.2,,1006.5,246,3
07/06/2015,22.1,25.1,19.2,46.9,1006.2,35,5
06/06/2015,24.9,31.5,18.2,3.3,1006.0,180,5
05/06/2015,21.6,27.8,15.3,0.0,1007.4,192,5
04/06/2015,21.4,23.9,18.9,0.2,1009.9,294,6
03/06/2015,23.6,25.6,21.7,0.1,1010.3,39,5
02/06/2015,25.6,26.9,24.4,3.2,1005.2,352,8
01/06/2015,26.4,30.5,22.2,35.2,1002.1,132,7

28/07/2015,30.6,34.0,27.1,0.0,1006.9,202,12
27/07/2015,29.9,34.0,25.8,0.0,1006.6,192,10
26/07/2015,28.9,32.0,25.8,17.5,1005.4,156,6
25/07/2015,28.8,33.6,24.0,0.1,1002.9,197,5
24/07/2015,27.4,32.1,22.6,0.0,1003.3,236,3
23/07/2015,24.6,26.4,22.9,134.2,1003.2,322,8
22/07/2015,29.8,34.3,25.2,33.1,1003.1,45,4
21/07/2015,28.9,33.5,24.2,0.0,1004.2,278,4
20/07/2015,28.9,32.9,24.8,0.0,1005.2,26,7
19/07/2015,28.1,32.0,24.2,0.0,1005.5,39,5
18/07/2015,26.9,31.4,22.3,0.0,1004.8,8,4
17/07/2015,23.4,24.8,21.9,0.3,1004.2,336,5
16/07/2015,22.8,24.3,21.3,0.1,1002.6,337,8
15/07/2015,26.1,28.4,23.7,99.8,999.8,30,10
14/07/2015,31.6,35.6,27.5,0.2,1000.6,82,4
13/07/2015,30.2,35.8,24.7,0.0,1001.0,176,4
12/07/2015,29.6,35.1,24.0,0.0,1001.5,259,3
11/07/2015,28.4,33.3,23.5,0.0,1003.2,12,10
10/07/2015,27.1,31.8,22.4,0.0,1007.4,352,9
09/07/2015,24.4,27.1,21.7,,1009.4,25,9
08/07/2015,25.1,30.6,19.5,0.0,1008.1,21,6
07/07/2015,24.1,28.1,20.2,0.0,1008.4,19,6
06/07/2015,23.1,25.0,21.1,0.0,1008.6,28,10
05/07/2015,25.5,29.3,21.7,1.2,1007.6,0,5
04/07/2015,25.4,28.3,22.6,1.6,1008.1,328,3
03/07/2015,28.4,31.7,25.0,1.9,1004.8,0,8
02/07/2015,28.7,33.5,23.9,0.0,1001.7,16,3
01/07/2015,26.4,31.6,21.3,0.0,1001.1,285,4

28/08/2015,27.2,32.3,22.2,6.5,1007.9,135,4
27/08/2015,28.1,33.4,22.7,0.0,1009.0,51,4
26/08/2015,26.5,32.2,20.8,0.0,1009.6,357,2
25/08/2015,25.9,31.1,20.6,0.0,1009.5,4,4
24/08/2015,26.9,31.1,22.6,0.2,1007.2,346,5
23/08/2015,27.9,33.7,22.2,0.0,1005.1,11,8
22/08/2015,28.1,33.7,22.5,0.0,1004.6,29,3
21/08/2015,27.4,31.7,23.2,0.0,1006.3,348,1
20/08/2015,25.4,29.7,21.0,0.0,1009.1,326,4
19/08/2015,23.4,26.7,20.2,10.8,1010.0,337,9
18/08/2015,28.5,32.1,24.9,3.5,1006.4,58,8
17/08/2015,28.7,33.5,23.9,0.0,1006.4,17,4
16/08/2015,28.6,33.4,23.9,0.0,1006.3,341,3
15/08/2015,27.2,29.2,25.2,18.5,1005.6,356,5
14/08/2015,28.9,33.8,24.0,0.0,1004.1,80,4
13/08/2015,29.4,33.4,25.5,0.0,1005.8,124,4
12/08/2015,28.2,32.8,23.6,0.2,1007.8,118,5
11/08/2015,27.2,31.9,22.5,0.0,1007.6,19,10
10/08/2015,25.9,28.9,23.0,1.1,1004.1,352,11
09/08/2015,29.0,31.4,26.6,8.9,1002.9,10,22
08/08/2015,30.1,34.2,26.0,0.0,1005.6,25,14
07/08/2015,29.9,34.3,25.6,0.0,1007.9,17,9
06/08/2015,28.9,33.8,23.9,0.0,1006.3,335,4
05/08/2015,30.3,34.7,25.9,25.1,1003.8,219,9
04/08/2015,32.0,35.5,28.6,0.0,1004.3,206,8
03/08/2015,32.1,35.4,28.9,0.0,1004.8,195,13
02/08/2015,31.9,35.0,28.9,0.0,1006.5,192,15
01/08/2015,31.2,34.8,27.6,0.0,1007.1,199,11

28/09/2015,25.0,30.5,19.5,0.0,1013.8,40,8
27/09/2015,26.2,30.4,22.1,0.0,1012.6,65,3
26/09/2015,24.5,28.8,20.2,0.2,1012.3,224,4
25/09/2015,23.0,26.5,19.5,,1010.1,8,6
24/09/2015,23.1,25.8,20.3,33.5,1007.6,16,11
23/09/2015,24.1,27.8,20.4,0.0,1009.2,312,3
22/09/2015,23.9,28.3,19.4,7.9,1010.5,27,5
21/09/2015,23.9,29.3,18.6,0.0,1010.4,124,4
20/09/2015,24.9,29.2,20.6,0.0,1011.8,299,3
19/09/2015,22.9,26.8,18.9,0.9,1014.4,223,4
